epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
37,15.6476,0.48001,0.25,0.91667,2.07434,0.000165431,0.000165431,0.000165431
38,15.989,0.49976,0.25,0.91667,2.07434,0.000167411,0.000167411,0.000167411
39,16.3386,0.42852,0.25,0.91667,2.03605,0.000169249,0.000169249,0.000169249
40,16.6521,0.33038,0.25,0.91667,2.03605,0.000170947,0.000170947,0.000170947
41,17.0178,0.28452,0.25,0.91667,2.00854,0.000172502,0.000172502,0.000172502
42,17.3365,0.27531,0.25,0.91667,2.00854,0.000173917,0.000173917,0.000173917
43,17.6746,0.34052,0.25,0.91667,1.98405,0.00017519,0.00017519,0.00017519
44,17.9892,0.23891,0.25,0.91667,1.98405,0.000176322,0.000176322,0.000176322
45,18.3248,0.21048,0.25,0.83333,1.94767,0.000177312,0.000177312,0.000177312
46,18.6398,0.17503,0.25,0.83333,1.94767,0.000178161,0.000178161,0.000178161
47,19.018,0.18423,0.16667,0.83333,1.92529,0.000178868,0.000178868,0.000178868
48,19.3264,0.1546,0.16667,0.83333,1.92529,0.000179435,0.000179435,0.000179435
49,19.673,0.16489,0.16667,0.83333,1.92521,0.000179859,0.000179859,0.000179859
50,20.0119,0.12235,0.16667,0.83333,1.92521,0.000180143,0.000180143,0.000180143
51,20.3693,0.14565,0.16667,0.83333,1.9137,0.000180285,0.000180285,0.000180285
52,20.6856,0.12896,0.16667,0.83333,1.9137,0.000180286,0.000180286,0.000180286
53,21.0142,0.10976,0.16667,0.83333,1.9137,0.000180145,0.000180145,0.000180145
54,21.3728,0.09412,0.16667,0.91667,1.89207,0.000179863,0.000179863,0.000179863
55,21.7173,0.06236,0.16667,0.91667,1.89207,0.00017944,0.00017944,0.00017944
56,22.0802,0.13798,0.16667,0.91667,1.89207,0.000178875,0.000178875,0.000178875
57,22.4459,0.08713,0.41667,0.83333,1.85364,0.000178169,0.000178169,0.000178169
58,22.7923,0.08788,0.41667,0.83333,1.85364,0.000177321,0.000177321,0.000177321
59,23.1435,0.04089,0.41667,0.83333,1.85364,0.000176332,0.000176332,0.000176332
60,23.5197,0.06748,0.41667,0.83333,1.85669,0.000175202,0.000175202,0.000175202
61,23.8737,0.05723,0.41667,0.83333,1.85669,0.00017393,0.00017393,0.00017393
62,24.2174,0.06245,0.41667,0.83333,1.85669,0.000172517,0.000172517,0.000172517
63,24.5862,0.07411,0.41667,0.83333,1.86178,0.000170963,0.000170963,0.000170963
64,24.9487,0.10795,0.41667,0.83333,1.86178,0.000169267,0.000169267,0.000169267
65,25.3454,0.04323,0.41667,0.83333,1.86178,0.00016743,0.00016743,0.00016743
66,25.7329,0.04949,0.41667,0.91667,1.84937,0.000165452,0.000165452,0.000165452
67,26.0959,0.04816,0.41667,0.91667,1.84937,0.000163332,0.000163332,0.000163332
68,26.4442,0.04762,0.41667,0.91667,1.84937,0.000161071,0.000161071,0.000161071
69,26.821,0.05878,0.41667,0.91667,1.85622,0.000158668,0.000158668,0.000158668
70,27.2047,0.03629,0.41667,0.91667,1.85622,0.000156124,0.000156124,0.000156124
71,27.5825,0.0404,0.41667,0.91667,1.85622,0.000153439,0.000153439,0.000153439
72,27.9737,0.05905,0.41667,0.91667,1.84784,0.000150612,0.000150612,0.000150612
73,28.325,0.02429,0.41667,0.91667,1.84784,0.000147644,0.000147644,0.000147644
74,28.6868,0.04905,0.41667,0.91667,1.84784,0.000144534,0.000144534,0.000144534
75,29.0679,0.05471,0.41667,0.91667,1.85447,0.000141283,0.000141283,0.000141283
76,29.4144,0.03392,0.41667,0.91667,1.85447,0.000137891,0.000137891,0.000137891
77,29.7623,0.02991,0.41667,0.91667,1.85447,0.000134358,0.000134358,0.000134358
78,30.1547,0.02264,0.41667,0.91667,1.8802,0.000130683,0.000130683,0.000130683
79,30.5112,0.02934,0.41667,0.91667,1.8802,0.000126866,0.000126866,0.000126866
80,30.8642,0.02329,0.41667,0.91667,1.8802,0.000122909,0.000122909,0.000122909
81,31.2498,0.03183,0.41667,0.91667,1.87213,0.00011881,0.00011881,0.00011881
82,31.604,0.0393,0.41667,0.91667,1.87213,0.000114569,0.000114569,0.000114569
83,31.9684,0.0338,0.41667,0.91667,1.87213,0.000110187,0.000110187,0.000110187
84,32.3362,0.02262,0.41667,0.91667,1.85626,0.000105664,0.000105664,0.000105664
85,32.7048,0.01908,0.41667,0.91667,1.85626,0.000101,0.000101,0.000101
86,33.0588,0.01319,0.41667,0.91667,1.85626,9.61937e-05,9.61937e-05,9.61937e-05
87,33.406,0.02926,0.41667,0.91667,1.85626,9.12463e-05,9.12463e-05,9.12463e-05
88,33.771,0.04282,0.41667,0.91667,1.82737,8.61577e-05,8.61577e-05,8.61577e-05
89,34.1212,0.02587,0.41667,0.91667,1.82737,8.09276e-05,8.09276e-05,8.09276e-05
90,34.4717,0.01604,0.41667,0.91667,1.82737,7.55562e-05,7.55562e-05,7.55562e-05
91,34.8387,0.03217,0.41667,0.91667,1.82737,7.00434e-05,7.00434e-05,7.00434e-05
92,35.2134,0.05031,0.41667,0.91667,1.85102,6.43892e-05,6.43892e-05,6.43892e-05
93,35.5726,0.01933,0.41667,0.91667,1.85102,5.85937e-05,5.85937e-05,5.85937e-05
94,35.9538,0.01603,0.41667,0.91667,1.85102,5.26568e-05,5.26568e-05,5.26568e-05
95,36.33,0.01581,0.41667,0.91667,1.85102,4.65785e-05,4.65785e-05,4.65785e-05
96,36.7368,0.01777,0.41667,0.91667,1.86973,4.03589e-05,4.03589e-05,4.03589e-05
97,37.1355,0.0208,0.41667,0.91667,1.86973,3.39978e-05,3.39978e-05,3.39978e-05
98,37.5293,0.0273,0.41667,0.91667,1.86973,2.74954e-05,2.74954e-05,2.74954e-05
99,37.9111,0.02237,0.41667,0.91667,1.86973,2.08517e-05,2.08517e-05,2.08517e-05
100,38.3264,0.02567,0.41667,0.91667,1.88845,1.40665e-05,1.40665e-05,1.40665e-05
